N,U/L,Avg_Frac_1,Avg_Frac_2
47,4.8,0.8769,0.12309999999999999
47,4.9,0.8926999999999999,0.1073
47,5.0,0.9016000000000003,0.09840000000000002
47,5.1,0.9038999999999998,0.09609999999999998
47,5.2,0.8964,0.1036
47,5.3,0.9155999999999999,0.08439999999999999
47,5.4,0.9146999999999998,0.08530000000000001
47,5.5,0.9111,0.0889
47,5.6,0.9125,0.0875
47,5.7,0.9284,0.0716
47,5.8,0.9238,0.0762
47,5.9,0.9319,0.06810000000000001
47,6.0,0.9323,0.0677
47,6.1,0.9312999999999999,0.06870000000000001
47,6.2,0.9317,0.06830000000000001
47,6.3,0.9419,0.058100000000000006
47,6.4,0.927,0.073
47,6.5,0.9440999999999999,0.0559
47,6.6,0.9446999999999999,0.0553
47,6.7,0.953,0.047
47,6.8,0.9495,0.050499999999999996
47,6.9,0.9567,0.04329999999999999
47,7.0,0.9541999999999998,0.0458
47,7.1,0.9529,0.04709999999999999
47,7.2,0.9506999999999999,0.0493
47,7.3,0.9589,0.041100000000000005
47,7.4,0.9595,0.0405
47,7.5,0.961,0.039
47,7.6,0.9626,0.0374
47,7.7,0.9682,0.0318
47,7.8,0.9691000000000001,0.030900000000000004
47,7.9,0.9614999999999999,0.038500000000000006
47,8.0,0.9701000000000001,0.029899999999999996
47,8.1,0.9695,0.0305
47,8.2,0.9748999999999998,0.025099999999999997
47,8.3,0.9721,0.0279
47,8.4,0.9766000000000001,0.023399999999999997
47,8.5,0.9641999999999998,0.0358
47,8.6,0.9719000000000001,0.0281
47,8.7,0.9789999999999999,0.021
47,8.8,0.9702,0.0298
47,8.9,0.973,0.026999999999999996
47,9.0,0.9686,0.031400000000000004
47,9.1,0.9769999999999999,0.023000000000000003
47,9.2,0.9793000000000001,0.020700000000000003
47,9.3,0.9819999999999999,0.018000000000000002
47,9.4,0.9819,0.0181
47,9.5,0.9864999999999999,0.013500000000000002
47,9.6,0.9812999999999998,0.0187
47,9.7,0.9771999999999998,0.022799999999999997
47,9.8,0.9809,0.019100000000000002
47,9.9,0.9845999999999999,0.015400000000000002
47,10.0,0.9864999999999999,0.013499999999999998
48,0.1,0.0,1.0
48,0.2,0.0,1.0
48,0.3,0.0,1.0
48,0.4,0.0,1.0
48,0.5,0.0,1.0
48,0.6,0.0,1.0
48,0.7,0.0,1.0
48,0.8,0.0,1.0
48,0.9,0.0,1.0
48,1.0,0.0756,0.9244000000000001
48,1.1,0.14780000000000001,0.8522
48,1.2,0.24559999999999998,0.7544
48,1.3,0.2926,0.7073999999999999
48,1.4,0.3267,0.6732999999999998
48,1.5,0.39940000000000003,0.6005999999999999
48,1.6,0.42300000000000004,0.577
48,1.7,0.49239999999999995,0.5076
48,1.8,0.5173000000000001,0.48269999999999996
48,1.9,0.5325,0.4675
48,2.0,0.5753,0.42469999999999997
48,2.1,0.5891,0.4109
48,2.2,0.6189,0.3811
48,2.3,0.6468,0.35319999999999996
48,2.4,0.667,0.33299999999999996
48,2.5,0.6836,0.3164
48,2.6,0.7055,0.2945
48,2.7,0.6944000000000001,0.30560000000000004
48,2.8,0.7424000000000001,0.2576
48,2.9,0.7288999999999999,0.2711
48,3.0,0.7601,0.23990000000000003
48,3.1,0.7613,0.23869999999999997
48,3.2,0.7792999999999999,0.22069999999999998
48,3.3,0.7829,0.21710000000000002
48,3.4,0.7937000000000001,0.20629999999999998
48,3.5,0.8138000000000001,0.18619999999999998
48,3.6,0.8086,0.19140000000000001
48,3.7,0.8308,0.1692
48,3.8,0.8327,0.1673
48,3.9,0.8401000000000001,0.15990000000000001
48,4.0,0.8504,0.1496
48,4.1,0.8675,0.1325
48,4.2,0.8650999999999999,0.13490000000000002
48,4.3,0.8832000000000001,0.11680000000000001
48,4.4,0.8616999999999999,0.1383
48,4.5,0.8589999999999999,0.141
48,4.6,0.8914,0.10860000000000002
48,4.7,0.8878000000000001,0.11220000000000001
48,4.8,0.897,0.103
48,4.9,0.8947999999999999,0.10520000000000002
48,5.0,0.8952000000000001,0.1048
48,5.1,0.9044000000000001,0.0956
48,5.2,0.9102000000000001,0.08979999999999999
48,5.3,0.9018999999999999,0.09809999999999999
48,5.4,0.9171,0.08290000000000002
48,5.5,0.9258,0.0742
48,5.6,0.9189999999999999,0.081
48,5.7,0.9329000000000001,0.0671
48,5.8,0.9265999999999999,0.0734
48,5.9,0.9383999999999999,0.0616
48,6.0,0.9386,0.061399999999999996
48,6.1,0.9305,0.06949999999999999
48,6.2,0.9341999999999999,0.06580000000000001
48,6.3,0.9408,0.0592
48,6.4,0.9429000000000001,0.05709999999999999
48,6.5,0.9283,0.0717
48,6.6,0.9448000000000001,0.0552
48,6.7,0.9431,0.05689999999999999
48,6.8,0.9477,0.052300000000000006
48,6.9,0.9516999999999999,0.0483
48,7.0,0.9538,0.0462
48,7.1,0.9532999999999998,0.046700000000000005
48,7.2,0.961,0.039
48,7.3,0.9606,0.039400000000000004
48,7.4,0.9571,0.0429
48,7.5,0.9655,0.0345
48,7.6,0.9669999999999999,0.032999999999999995
48,7.7,0.9635999999999999,0.0364
48,7.8,0.9640000000000001,0.036000000000000004
48,7.9,0.9762000000000002,0.0238
48,8.0,0.9757000000000001,0.024300000000000002
48,8.1,0.9719000000000001,0.0281
48,8.2,0.9699,0.0301
48,8.3,0.9747,0.0253
48,8.4,0.9775,0.0225
48,8.5,0.9756000000000001,0.024399999999999998
48,8.6,0.9804999999999999,0.019500000000000003
48,8.7,0.9750000000000001,0.025
48,8.8,0.9734999999999999,0.026500000000000003
48,8.9,0.9754000000000002,0.0246
48,9.0,0.9867999999999999,0.013200000000000003
48,9.1,0.9873999999999999,0.012600000000000002
48,9.2,0.9853999999999999,0.014600000000000002
48,9.3,0.9825000000000002,0.0175
48,9.4,0.982,0.018000000000000002
48,9.5,0.9837999999999998,0.016200000000000003
48,9.6,0.9776,0.022399999999999996
48,9.7,0.9829000000000001,0.0171
48,9.8,0.9823000000000001,0.017700000000000004
48,9.9,0.9829000000000001,0.0171
48,10.0,0.9882,0.011800000000000001
49,0.1,0.0,1.0
49,0.2,0.0,1.0
49,0.3,0.0,1.0
49,0.4,0.0,1.0
49,0.5,0.0,1.0
49,0.6,0.0,1.0
49,0.7,0.0,1.0
49,0.8,0.0,1.0
49,0.9,0.0,1.0
49,1.0,0.07660000000000002,0.9234
49,1.1,0.13540000000000002,0.8645999999999999
49,1.2,0.2206,0.7794000000000001
49,1.3,0.2808,0.7191999999999997
49,1.4,0.34550000000000003,0.6545000000000001
49,1.5,0.3448,0.6552
49,1.6,0.43650000000000005,0.5635000000000001
49,1.7,0.47980000000000006,0.5202
49,1.8,0.49420000000000003,0.5058
49,1.9,0.5498999999999999,0.45010000000000006
49,2.0,0.5711999999999999,0.4288
49,2.1,0.603,0.39699999999999996
49,2.2,0.6039,0.3961
49,2.3,0.6339,0.3661
49,2.4,0.655,0.345
49,2.5,0.6959000000000002,0.30410000000000004
49,2.6,0.6742999999999999,0.3257
49,2.7,0.7223,0.2777
49,2.8,0.7161000000000002,0.2839
49,2.9,0.7398,0.2602
49,3.0,0.7383,0.26170000000000004
49,3.1,0.7687999999999999,0.23120000000000002
49,3.2,0.7747999999999999,0.22519999999999996
49,3.3,0.7795000000000001,0.2205
49,3.4,0.8031999999999999,0.1968
49,3.5,0.8089,0.19110000000000008
49,3.6,0.8131,0.1869
49,3.7,0.8170999999999999,0.18289999999999998
49,3.8,0.811,0.18899999999999997
49,3.9,0.8406999999999999,0.15930000000000002
49,4.0,0.8404,0.1596
49,4.1,0.8467999999999999,0.15320000000000003
49,4.2,0.8757,0.12430000000000002
49,4.3,0.8677000000000001,0.1323
49,4.4,0.8717,0.12829999999999997
49,4.5,0.8811,0.1189
49,4.6,0.8957999999999999,0.1042
49,4.7,0.8828,0.11720000000000003
49,4.8,0.8836000000000002,0.1164
49,4.9,0.9011,0.0989
49,5.0,0.9004000000000001,0.0996
49,5.1,0.9009,0.09910000000000001
49,5.2,0.9082000000000001,0.09180000000000002
49,5.3,0.9061999999999999,0.09380000000000001
49,5.4,0.9099,0.09010000000000001
49,5.5,0.9258,0.0742
49,5.6,0.9255000000000001,0.0745
49,5.7,0.9273,0.0727
49,5.8,0.9259999999999998,0.07400000000000001
49,5.9,0.9307999999999998,0.06920000000000001
49,6.0,0.9363000000000001,0.0637
49,6.1,0.9399000000000001,0.0601
49,6.2,0.9435999999999999,0.056400000000000006
49,6.3,0.9399,0.06010000000000001
49,6.4,0.9421999999999998,0.057800000000000004
49,6.5,0.9466000000000001,0.05340000000000001
49,6.6,0.9495999999999998,0.05040000000000001
49,6.7,0.9606,0.0394
49,6.8,0.9373,0.06269999999999999
49,6.9,0.9547,0.0453
49,7.0,0.9525,0.0475
49,7.1,0.9566,0.04340000000000001
49,7.2,0.9656,0.0344
49,7.3,0.9576999999999998,0.0423
49,7.4,0.9591999999999998,0.0408
49,7.5,0.9581000000000001,0.04190000000000001
49,7.6,0.9558,0.044199999999999996
49,7.7,0.9569000000000001,0.043100000000000006
49,7.8,0.9673,0.03270000000000001
49,7.9,0.9682,0.0318
49,8.0,0.9697999999999999,0.0302
49,8.1,0.9709,0.0291
49,8.2,0.9789,0.021099999999999997
49,8.3,0.9734999999999999,0.026500000000000003
49,8.4,0.9716,0.028399999999999998
49,8.5,0.9699,0.0301
49,8.6,0.9725,0.0275
49,8.7,0.9756999999999999,0.0243
49,8.8,0.9688999999999999,0.031100000000000003
49,8.9,0.9775999999999999,0.022400000000000003
49,9.0,0.9741,0.025899999999999992
49,9.1,0.9780000000000001,0.022000000000000002
49,9.2,0.9814000000000002,0.018600000000000002
49,9.3,0.9795,0.020499999999999997
49,9.4,0.975,0.025
49,9.5,0.9765999999999999,0.023399999999999997
49,9.6,0.9849000000000001,0.015100000000000002
49,9.7,0.9792000000000001,0.0208
49,9.8,0.9884000000000001,0.011600000000000001
49,9.9,0.9858000000000001,0.0142
49,10.0,0.9841000000000001,0.0159
50,0.1,0.0,1.0
50,0.2,0.0,1.0
50,0.3,0.0,1.0
50,0.4,0.0,1.0
50,0.5,0.0,1.0
50,0.6,0.0,1.0
50,0.7,0.0,1.0
50,0.8,0.0,1.0
50,0.9,0.0,1.0
50,1.0,0.056299999999999996,0.9436999999999999
50,1.1,0.1635,0.8365
50,1.2,0.21680000000000002,0.7831999999999999
50,1.3,0.2742,0.7258
50,1.4,0.3166,0.6834
50,1.5,0.3638,0.6362000000000001
50,1.6,0.44150000000000006,0.5585
50,1.7,0.4841,0.5159
50,1.8,0.5009,0.4991
50,1.9,0.5271999999999999,0.4728000000000001
50,2.0,0.5729,0.42710000000000004
50,2.1,0.5701999999999999,0.4298
50,2.2,0.6079,0.3921
50,2.3,0.6342,0.36580000000000007
50,2.4,0.6730999999999999,0.3269
50,2.5,0.6920000000000002,0.308
50,2.6,0.6895,0.31050000000000005
50,2.7,0.69,0.31
50,2.8,0.7275999999999999,0.27240000000000003
50,2.9,0.7467999999999999,0.2532
50,3.0,0.7666000000000001,0.2334
50,3.1,0.7737999999999998,0.2262
50,3.2,0.7737,0.22630000000000003
50,3.3,0.7861,0.2139
50,3.4,0.7802,0.2198
50,3.5,0.8062000000000001,0.19380000000000003
50,3.6,0.8273,0.17270000000000002
50,3.7,0.8288,0.17119999999999996
50,3.8,0.8208999999999999,0.1791
50,3.9,0.8494000000000002,0.1506
50,4.0,0.8344,0.1656
50,4.1,0.8573000000000001,0.1427
50,4.2,0.8615999999999998,0.1384
50,4.3,0.8734999999999998,0.12649999999999997
50,4.4,0.8791,0.1209
50,4.5,0.8726,0.1274
50,4.6,0.8896,0.11040000000000001
50,4.7,0.8887999999999999,0.1112
50,4.8,0.8867999999999999,0.11319999999999998
50,4.9,0.8998,0.1002
50,5.0,0.9064,0.09360000000000002
50,5.1,0.8937000000000002,0.1063
50,5.2,0.9029,0.09709999999999999
50,5.3,0.9121000000000001,0.0879
50,5.4,0.9214999999999999,0.0785
50,5.5,0.9253,0.0747
50,5.6,0.927,0.07300000000000001
50,5.7,0.9231,0.0769
50,5.8,0.9256,0.07440000000000001
50,5.9,0.9283,0.0717
50,6.0,0.9408,0.0592
50,6.1,0.9283,0.07170000000000001
50,6.2,0.9294,0.07060000000000001
50,6.3,0.9366,0.06340000000000001
50,6.4,0.9293,0.0707
50,6.5,0.9447,0.0553
50,6.6,0.946,0.05399999999999999
50,6.7,0.9406,0.0594
50,6.8,0.9523999999999999,0.047599999999999996
50,6.9,0.9457,0.054299999999999994
50,7.0,0.9588999999999999,0.0411
50,7.1,0.9567999999999999,0.0432
50,7.2,0.9551000000000001,0.044899999999999995
50,7.3,0.9655,0.034499999999999996
50,7.4,0.9627,0.03730000000000001
50,7.5,0.9626,0.0374
50,7.6,0.9571000000000001,0.0429
50,7.7,0.9684,0.0316
50,7.8,0.9741,0.0259
50,7.9,0.9675,0.032499999999999994
50,8.0,0.9692000000000001,0.0308
50,8.1,0.9680999999999998,0.0319
50,8.2,0.9756,0.024400000000000005
50,8.3,0.9775999999999999,0.022399999999999996
50,8.4,0.9749,0.025099999999999997
50,8.5,0.9801000000000001,0.0199
50,8.6,0.9767,0.023299999999999998
50,8.7,0.9764,0.0236
50,8.8,0.9795,0.020499999999999997
50,8.9,0.9779000000000001,0.022099999999999998
50,9.0,0.9819999999999999,0.018000000000000002
50,9.1,0.9798,0.0202
50,9.2,0.9815999999999999,0.0184
50,9.3,0.9817,0.0183
50,9.4,0.9850999999999999,0.014900000000000002
50,9.5,0.9804999999999999,0.019500000000000003
50,9.6,0.9863999999999998,0.013600000000000003
50,9.7,0.9869000000000001,0.013100000000000002
50,9.8,0.9852000000000001,0.0148
50,9.9,0.9831999999999997,0.016800000000000002
50,10.0,0.9895000000000002,0.0105
51,0.1,0.0,1.0
51,0.2,0.0,1.0
51,0.3,0.0,1.0
51,0.4,0.0,1.0
51,0.5,0.0,1.0
51,0.6,0.0,1.0
51,0.7,0.0,1.0
51,0.8,0.0,1.0
51,0.9,0.0,1.0
51,1.0,0.0805,0.9195000000000002
51,1.1,0.151,0.8489999999999998
51,1.2,0.23679999999999995,0.7631999999999999
51,1.3,0.3054,0.6945999999999999
51,1.4,0.3545999999999999,0.6454
51,1.5,0.40909999999999996,0.5909
51,1.6,0.452,0.5479999999999999
51,1.7,0.4678000000000001,0.5322
51,1.8,0.5194000000000001,0.48059999999999997
51,1.9,0.5578,0.4422
51,2.0,0.5577000000000001,0.44229999999999997
51,2.1,0.6141000000000001,0.38589999999999997
51,2.2,0.5927,0.40730000000000005
51,2.3,0.6487999999999999,0.35120000000000007
51,2.4,0.6601,0.33990000000000004
51,2.5,0.6788,0.32120000000000004
51,2.6,0.6949,0.3051
51,2.7,0.7168999999999999,0.28309999999999996
51,2.8,0.7184,0.2816
51,2.9,0.7353999999999999,0.2646
51,3.0,0.7504,0.24960000000000002
51,3.1,0.7733,0.2267
51,3.2,0.7832000000000001,0.21680000000000002
51,3.3,0.8017000000000002,0.19830000000000003
51,3.4,0.7898000000000001,0.2102
51,3.5,0.7987000000000002,0.20129999999999998
51,3.6,0.8063000000000001,0.19369999999999998
51,3.7,0.8264999999999999,0.1735
51,3.8,0.8436999999999999,0.1563
51,3.9,0.8414,0.15860000000000002
51,4.0,0.8589,0.1411
51,4.1,0.8506999999999999,0.1493
51,4.2,0.8506,0.1494
51,4.3,0.8579000000000001,0.1421
51,4.4,0.8651000000000001,0.1349
51,4.5,0.8765,0.1235
51,4.6,0.8873000000000001,0.1127
51,4.7,0.8875,0.1125
51,4.8,0.9006000000000001,0.09940000000000002
51,4.9,0.9007000000000001,0.0993
51,5.0,0.9107,0.08929999999999999
51,5.1,0.9109999999999999,0.08900000000000001
51,5.2,0.9189,0.08109999999999999
51,5.3,0.9029,0.0971
51,5.4,0.9198999999999998,0.0801
51,5.5,0.9118999999999999,0.08809999999999998
51,5.6,0.9148,0.08519999999999998
51,5.7,0.9140999999999999,0.0859
51,5.8,0.9325999999999999,0.0674
51,5.9,0.9239000000000002,0.0761
51,6.0,0.9362999999999998,0.0637
51,6.1,0.9312,0.06879999999999999
51,6.2,0.9366000000000001,0.06340000000000001
51,6.3,0.9430999999999998,0.05689999999999999
51,6.4,0.9484999999999999,0.0515
51,6.5,0.9440999999999999,0.0559
51,6.6,0.9470999999999999,0.0529
51,6.7,0.9541000000000001,0.04590000000000001
51,6.8,0.9506,0.04939999999999999
51,6.9,0.9484,0.0516
51,7.0,0.9558999999999999,0.0441
51,7.1,0.9641,0.0359
51,7.2,0.9685000000000001,0.0315
51,7.3,0.9574999999999999,0.0425
51,7.4,0.9568000000000001,0.043199999999999995
51,7.5,0.9616999999999999,0.0383
51,7.6,0.9643,0.0357
51,7.7,0.9684,0.0316
51,7.8,0.9716999999999999,0.028300000000000002
51,7.9,0.9708,0.0292
51,8.0,0.9664,0.0336
51,8.1,0.9726,0.027399999999999997
51,8.2,0.9699,0.0301
51,8.3,0.9745,0.025500000000000002
51,8.4,0.9697000000000001,0.030299999999999997
51,8.5,0.9766999999999999,0.023300000000000005
51,8.6,0.9818000000000001,0.018200000000000004
51,8.7,0.9807000000000001,0.0193
51,8.8,0.9754999999999999,0.0245
51,8.9,0.9784,0.021599999999999998
51,9.0,0.9834,0.0166
51,9.1,0.9829000000000001,0.0171
51,9.2,0.9825,0.0175
51,9.3,0.9771,0.0229
51,9.4,0.9758999999999999,0.0241
51,9.5,0.9826,0.017400000000000002
51,9.6,0.9869,0.013100000000000002
51,9.7,0.9848,0.0152
51,9.8,0.9806999999999999,0.0193
51,9.9,0.9865,0.013500000000000003
51,10.0,0.9849,0.015100000000000002
52,0.1,0.0,1.0
52,0.2,0.0,1.0
52,0.3,0.0,1.0
52,0.4,0.0,1.0
52,0.5,0.0,1.0
52,0.6,0.0,1.0
52,0.7,0.0,1.0
52,0.8,0.0,1.0
52,0.9,0.0,1.0
52,1.0,0.091,0.9090000000000003
52,1.1,0.161,0.839
52,1.2,0.19369999999999998,0.8062999999999998
52,1.3,0.2802,0.7198
52,1.4,0.31359999999999993,0.6864
52,1.5,0.3872,0.6128
52,1.6,0.3993,0.6007
52,1.7,0.47769999999999996,0.5223000000000001
52,1.8,0.49610000000000004,0.5039
52,1.9,0.5568,0.4432
52,2.0,0.5692,0.43079999999999996
52,2.1,0.6019,0.3981
52,2.2,0.6333000000000001,0.36669999999999997
52,2.3,0.6210999999999999,0.3789
52,2.4,0.6374,0.36260000000000003
52,2.5,0.6874000000000001,0.3126
52,2.6,0.6997000000000001,0.3003
52,2.7,0.7232999999999998,0.2767
52,2.8,0.7084,0.2916
52,2.9,0.7622,0.2378
52,3.0,0.7728999999999999,0.22709999999999997
52,3.1,0.7785000000000001,0.22149999999999997
52,3.2,0.7853999999999999,0.2146
52,3.3,0.7875,0.2125
52,3.4,0.7937999999999998,0.20619999999999997
52,3.5,0.8095000000000002,0.1905
52,3.6,0.8315,0.16849999999999998
52,3.7,0.8305,0.16949999999999998
52,3.8,0.8314999999999999,0.16849999999999998
52,3.9,0.8513,0.1487
52,4.0,0.8593,0.1407
52,4.1,0.8526999999999998,0.14730000000000001
52,4.2,0.8610000000000001,0.139
52,4.3,0.8726,0.1274
52,4.4,0.8638999999999999,0.1361
52,4.5,0.8844,0.11559999999999998
52,4.6,0.8933,0.10670000000000002
52,4.7,0.8988999999999998,0.1011
52,4.8,0.8822,0.11779999999999999
52,4.9,0.9031999999999999,0.0968
52,5.0,0.9179999999999998,0.08200000000000002
52,5.1,0.892,0.10800000000000001
52,5.2,0.9131000000000001,0.08690000000000002
52,5.3,0.9067000000000001,0.0933
52,5.4,0.914,0.08600000000000002
52,5.5,0.9187000000000001,0.08130000000000001
52,5.6,0.9123,0.08770000000000001
52,5.7,0.9194000000000001,0.0806
52,5.8,0.9238,0.0762
52,5.9,0.9288,0.07120000000000001
52,6.0,0.9350000000000002,0.065
52,6.1,0.9389,0.061099999999999995
52,6.2,0.9381999999999999,0.061799999999999994
52,6.3,0.9440000000000001,0.05600000000000001
52,6.4,0.9473999999999998,0.0526
52,6.5,0.9390999999999999,0.06090000000000001
52,6.6,0.9508,0.0492
52,6.7,0.9499999999999998,0.05000000000000001
52,6.8,0.9517000000000002,0.0483
52,6.9,0.9535000000000001,0.04649999999999999
52,7.0,0.9571999999999999,0.042800000000000005
52,7.1,0.9395999999999998,0.0604
52,7.2,0.9610000000000001,0.03899999999999999
52,7.3,0.9616,0.0384
52,7.4,0.9589000000000002,0.0411
52,7.5,0.9636,0.0364
52,7.6,0.9647,0.0353
52,7.7,0.9653,0.034699999999999995
52,7.8,0.9694999999999999,0.030500000000000003
52,7.9,0.9707999999999997,0.0292
52,8.0,0.9629000000000001,0.037099999999999994
52,8.1,0.9710000000000001,0.028999999999999998
52,8.2,0.9669999999999999,0.033
52,8.3,0.9725,0.0275
52,8.4,0.9763000000000001,0.023700000000000006
52,8.5,0.9797,0.020300000000000002
52,8.6,0.9769999999999998,0.023
52,8.7,0.9802000000000001,0.019799999999999998
52,8.8,0.9767999999999999,0.0232
52,8.9,0.9799000000000001,0.020099999999999996
52,9.0,0.9801000000000001,0.0199
52,9.1,0.9831,0.016900000000000002
52,9.2,0.9799999999999999,0.020000000000000004
52,9.3,0.9877000000000001,0.012300000000000002
52,9.4,0.9843999999999999,0.015600000000000003
52,9.5,0.9813,0.0187
52,9.6,0.9860000000000001,0.013999999999999999
52,9.7,0.9847999999999999,0.015200000000000002
52,9.8,0.9842,0.0158
52,9.9,0.9875,0.012500000000000002
52,10.0,0.9874999999999998,0.012500000000000002
53,0.1,0.0,1.0
53,0.2,0.0,1.0
53,0.3,0.0,1.0
53,0.4,0.0,1.0
53,0.5,0.0,1.0
53,0.6,0.0,1.0
53,0.7,0.0,1.0
53,0.8,0.0,1.0
53,0.9,0.0,1.0
53,1.0,0.08269999999999998,0.9172999999999999
53,1.1,0.1745,0.8255
53,1.2,0.21889999999999998,0.7811
53,1.3,0.2875,0.7125
53,1.4,0.3397,0.6603
53,1.5,0.3796,0.6204
53,1.6,0.4389999999999999,0.561
53,1.7,0.49190000000000006,0.5081
53,1.8,0.5267000000000001,0.4733
53,1.9,0.5428,0.4572
53,2.0,0.5634000000000001,0.4366
53,2.1,0.5775,0.4225
53,2.2,0.6302,0.3698
53,2.3,0.6404000000000001,0.3596000000000001
53,2.4,0.6568,0.34320000000000006
53,2.5,0.6875999999999999,0.3124
53,2.6,0.6697,0.33030000000000004
53,2.7,0.7196000000000001,0.2804
53,2.8,0.7286999999999999,0.27130000000000004
53,2.9,0.755,0.245
53,3.0,0.7728000000000002,0.22719999999999999
53,3.1,0.7649999999999999,0.235
53,3.2,0.7832000000000001,0.2168
53,3.3,0.7858000000000002,0.21420000000000006
53,3.4,0.7987000000000001,0.20129999999999998
53,3.5,0.7971,0.20290000000000002
53,3.6,0.8215,0.17850000000000002
53,3.7,0.8264,0.1736
53,3.8,0.8260000000000001,0.17399999999999996
53,3.9,0.8436999999999999,0.1563
53,4.0,0.851,0.149
53,4.1,0.868,0.132
53,4.2,0.8741,0.1259
53,4.3,0.8773000000000001,0.12269999999999999
53,4.4,0.8563,0.14370000000000002
53,4.5,0.8655000000000002,0.13449999999999998
53,4.6,0.8778,0.1222
53,4.7,0.8859,0.11410000000000002
53,4.8,0.8945000000000001,0.10550000000000001
53,4.9,0.8937999999999999,0.10619999999999999
53,5.0,0.9070999999999999,0.0929
53,5.1,0.9030000000000001,0.09700000000000002
53,5.2,0.9157000000000001,0.08430000000000001
53,5.3,0.9163,0.0837
53,5.4,0.9186999999999999,0.08129999999999998
53,5.5,0.9179,0.08209999999999999
53,5.6,0.9154000000000001,0.08460000000000001
53,5.7,0.9237000000000001,0.07629999999999999
53,5.8,0.9328999999999997,0.06709999999999999
53,5.9,0.9405,0.059500000000000004
53,6.0,0.9357000000000001,0.06430000000000001
53,6.1,0.9383999999999999,0.0616
53,6.2,0.9360999999999998,0.0639
53,6.3,0.9384999999999999,0.061500000000000006
53,6.4,0.949,0.051000000000000004
53,6.5,0.9348999999999998,0.06509999999999999
53,6.6,0.9416000000000001,0.05840000000000001
53,6.7,0.9436,0.0564
53,6.8,0.9418000000000001,0.058199999999999995
53,6.9,0.9518000000000001,0.0482
53,7.0,0.9533000000000001,0.0467
53,7.1,0.9460999999999999,0.053899999999999997
53,7.2,0.9614999999999999,0.0385
53,7.3,0.9625,0.0375
53,7.4,0.9642999999999999,0.035699999999999996
53,7.5,0.9615000000000002,0.0385
53,7.6,0.9696000000000001,0.030399999999999996
53,7.7,0.9663999999999998,0.0336
53,7.8,0.9662999999999999,0.033699999999999994
53,7.9,0.9704,0.0296
53,8.0,0.9671,0.0329
53,8.1,0.9709000000000002,0.0291
53,8.2,0.9741,0.025900000000000003
53,8.3,0.975,0.025
53,8.4,0.9756,0.024399999999999998
53,8.5,0.9797,0.0203
53,8.6,0.976,0.024000000000000004
53,8.7,0.9784999999999999,0.021500000000000005
53,8.8,0.9796,0.0204
53,8.9,0.9745999999999999,0.025400000000000006
53,9.0,0.978,0.022000000000000002
53,9.1,0.9832000000000001,0.016800000000000002
53,9.2,0.9795,0.020499999999999997
53,9.3,0.9743999999999999,0.025600000000000005
53,9.4,0.9834999999999999,0.0165
53,9.5,0.9848,0.0152
53,9.6,0.9831,0.016900000000000002
53,9.7,0.9813999999999998,0.018600000000000002
53,9.8,0.9811000000000001,0.018900000000000004
53,9.9,0.9828,0.017200000000000003
53,10.0,0.9861,0.013900000000000001
54,0.1,0.0,1.0
54,0.2,0.0,1.0
54,0.3,0.0,1.0
54,0.4,0.0,1.0
54,0.5,0.0,1.0
54,0.6,0.0,1.0
54,0.7,0.0,1.0
54,0.8,0.0,1.0
54,0.9,0.0,1.0
54,1.0,0.0762,0.9238
54,1.1,0.1492,0.8508000000000001
54,1.2,0.2325,0.7675000000000002
54,1.3,0.27540000000000003,0.7245999999999999
54,1.4,0.36450000000000005,0.6355
54,1.5,0.39390000000000003,0.6061
54,1.6,0.4291,0.5709000000000001
54,1.7,0.4836,0.5164000000000001
54,1.8,0.5176999999999999,0.48229999999999995
54,1.9,0.5495,0.45050000000000007
54,2.0,0.5754,0.42460000000000003
54,2.1,0.5721,0.4279
54,2.2,0.6336999999999999,0.3663
54,2.3,0.6487,0.3513
54,2.4,0.6688,0.3312
54,2.5,0.6677,0.3323
54,2.6,0.6931999999999999,0.3068
54,2.7,0.7201,0.2799
54,2.8,0.7044,0.29560000000000003
54,2.9,0.7301000000000001,0.26990000000000003
54,3.0,0.7499999999999999,0.25
54,3.1,0.7656000000000001,0.23439999999999997
54,3.2,0.7641000000000001,0.23589999999999997
54,3.3,0.7722000000000001,0.2278
54,3.4,0.7901,0.20989999999999998
54,3.5,0.8090999999999999,0.1909
54,3.6,0.8197000000000001,0.18030000000000002
54,3.7,0.8183,0.18170000000000003
54,3.8,0.8378,0.16219999999999998
54,3.9,0.8571000000000001,0.1429
54,4.0,0.8441999999999998,0.1558
54,4.1,0.8564,0.1436
54,4.2,0.8581,0.1419
54,4.3,0.8713,0.12869999999999998
54,4.4,0.8784000000000001,0.12160000000000001
54,4.5,0.8866,0.1134
54,4.6,0.8822,0.11779999999999999
54,4.7,0.8801000000000001,0.1199
54,4.8,0.8899000000000001,0.1101
54,4.9,0.8870999999999999,0.11290000000000003
54,5.0,0.9056000000000001,0.0944
54,5.1,0.9007999999999999,0.0992
54,5.2,0.9133,0.0867
54,5.3,0.9244,0.0756
54,5.4,0.907,0.09300000000000003
54,5.5,0.9221,0.0779
54,5.6,0.9208000000000002,0.0792
54,5.7,0.9253999999999999,0.07460000000000001
54,5.8,0.9299999999999998,0.07
54,5.9,0.9301999999999999,0.0698
54,6.0,0.9426000000000001,0.0574
54,6.1,0.9365000000000001,0.0635
54,6.2,0.9337000000000001,0.06630000000000001
