run,U_value,sigma_value,hurst_exponent,fraction_greed,fraction_need
1,11,0.05263157894736842,0.7504047120761139,0.15227326876860706,0.8477267312313929
1,11,0.06315789473684211,0.7215232824949097,0.14808823134696888,0.8519117686530312
1,11,0.07368421052631578,0.7490879805669154,0.14100349500709916,0.8589965049929008
1,11,0.08421052631578947,0.7321389236132075,0.13787972567551435,0.8621202743244856
1,11,0.09473684210526316,0.7561452724131155,0.12915926904020616,0.8708407309597938
1,11,0.10526315789473684,0.7191124642205693,0.12796199616305093,0.872038003836949
1,11,0.11578947368421053,0.7437085007646473,0.12364104414817938,0.8763589558518207
1,11,0.12631578947368421,0.7302265364508413,0.11733093633778523,0.8826690636622148
1,11,0.1368421052631579,0.7363803103795901,0.11254290297410294,0.887457097025897
1,11,0.14736842105263157,0.7395440254447354,0.11257309250929769,0.8874269074907022
1,11,0.15789473684210525,0.7307962963497123,0.10582418232494897,0.8941758176750512
1,11,0.16842105263157894,0.7266667981951092,0.09941575622872237,0.9005842437712775
1,11,0.17894736842105263,0.7375634976199413,0.09500614229704178,0.9049938577029584
1,11,0.18947368421052632,0.6874660141979151,0.09315905646857309,0.9068409435314267
1,11,0.2,0.7263037493845085,0.08754490695340236,0.9124550930465977
1,12,0.0,0.6316694280849062,0.25572119792163905,0.744278802078361
1,12,0.010526315789473684,0.671515933190806,0.2511123191332925,0.7488876808667074
1,12,0.021052631578947368,0.670418020119103,0.23703480236665259,0.7629651976333474
1,12,0.031578947368421054,0.6984048588466474,0.2365095495652502,0.7634904504347498
1,12,0.042105263157894736,0.7054507294807973,0.2263034110412728,0.7736965889587272
1,12,0.05263157894736842,0.694574754956041,0.2220021838869588,0.7779978161130412
1,12,0.06315789473684211,0.6988387885328101,0.22024598924242447,0.7797540107575756
1,12,0.07368421052631578,0.7266611416252793,0.20662411870650327,0.7933758812934968
1,12,0.08421052631578947,0.7317414367745578,0.20149629954517762,0.7985037004548224
1,12,0.09473684210526316,0.7302206987155542,0.20057031785839646,0.7994296821416035
1,12,0.10526315789473684,0.7247245500560477,0.1949103254226786,0.8050896745773214
1,12,0.11578947368421053,0.7116519677305817,0.18680722408039158,0.8131927759196084
1,12,0.12631578947368421,0.7178626881723715,0.18360263467151214,0.8163973653284878
1,12,0.1368421052631579,0.7173509768502857,0.1748209648666472,0.8251790351333528
1,12,0.14736842105263157,0.7296371402807655,0.1723115672669851,0.8276884327330148
1,12,0.15789473684210525,0.6978588949853378,0.16868098818730998,0.83131901181269
1,12,0.16842105263157894,0.6987453352271904,0.16311227226826489,0.8368877277317351
1,12,0.17894736842105263,0.7340126220045328,0.15572672057830636,0.8442732794216936
1,12,0.18947368421052632,0.7332766264539475,0.15028431900982303,0.849715680990177
1,12,0.2,0.7111051405921623,0.15009064302469272,0.8499093569753073
1,13,0.0,0.6204168533087426,0.3118736544314734,0.6881263455685266
1,13,0.010526315789473684,0.6803298934102546,0.3044736909327997,0.6955263090672005
1,13,0.021052631578947368,0.6618227518766175,0.293763157617108,0.7062368423828921
1,13,0.031578947368421054,0.6641118694235151,0.2880995287210686,0.7119004712789314
1,13,0.042105263157894736,0.6838980684338638,0.2805572761521874,0.7194427238478125
1,13,0.05263157894736842,0.6977674439686653,0.2768929289841491,0.7231070710158509
1,13,0.06315789473684211,0.6837610563587109,0.2697652540289958,0.7302347459710042
1,13,0.07368421052631578,0.7144416396155059,0.26739704875835923,0.7326029512416408
1,13,0.08421052631578947,0.7006115936036555,0.26457573760016034,0.7354242623998397
1,13,0.09473684210526316,0.6991014586909323,0.2557231026482752,0.7442768973517246
1,13,0.10526315789473684,0.7008382892009302,0.2503857015663823,0.7496142984336177
1,13,0.11578947368421053,0.7309575523050826,0.24636904170170562,0.7536309582982944
1,13,0.12631578947368421,0.7130497465931256,0.23937377201765697,0.760626227982343
1,13,0.1368421052631579,0.7223211111193832,0.23083745020395688,0.7691625497960431
1,13,0.14736842105263157,0.7158115203653865,0.22775084533397716,0.7722491546660228
1,13,0.15789473684210525,0.70738244332313,0.22313061055797584,0.7768693894420241
1,13,0.16842105263157894,0.7063270605052818,0.21615766551011803,0.7838423344898819
1,13,0.17894736842105263,0.6878710872235402,0.21187412771961087,0.7881258722803891
1,13,0.18947368421052632,0.7035488713513673,0.20609165755259234,0.7939083424474077
1,13,0.2,0.7126370958762831,0.19891078039831883,0.8010892196016812
1,14,0.0,0.6376734793374285,0.3634527100184377,0.6365472899815623
1,14,0.010526315789473684,0.652056437636914,0.3539427351233846,0.6460572648766154
1,14,0.021052631578947368,0.6495417805183655,0.3487275798471646,0.6512724201528354
1,14,0.031578947368421054,0.6536384866802221,0.3462158147443766,0.6537841852556234
1,14,0.042105263157894736,0.6738609152699885,0.33541662532419886,0.6645833746758012
1,14,0.05263157894736842,0.6827572411417637,0.3220581723458614,0.6779418276541387
1,14,0.06315789473684211,0.6861565800099833,0.32072539545781376,0.6792746045421861
1,14,0.07368421052631578,0.6945968388708396,0.3167293352836357,0.6832706647163643
1,14,0.08421052631578947,0.6836670956643761,0.3143199410511643,0.6856800589488357
1,14,0.09473684210526316,0.7206045098772789,0.3002430336159468,0.6997569663840533
1,14,0.10526315789473684,0.6765269571825694,0.3003217147009356,0.6996782852990643
1,14,0.11578947368421053,0.6905542404779319,0.29604664301564537,0.7039533569843547
1,14,0.12631578947368421,0.7020811932268906,0.2841500341205483,0.7158499658794517
1,14,0.1368421052631579,0.6821885890063757,0.27767786989766996,0.7223221301023302
1,14,0.14736842105263157,0.7220326924096219,0.2713889475528419,0.7286110524471581
1,14,0.15789473684210525,0.6822969755646802,0.2748663167911212,0.7251336832088788
1,14,0.16842105263157894,0.7175919658850275,0.2670307906048031,0.7329692093951969
1,14,0.17894736842105263,0.7139073963524744,0.26338417446328155,0.7366158255367184
1,14,0.18947368421052632,0.7177884786057147,0.25465973556129856,0.7453402644387014
1,14,0.2,0.695943948928677,0.2550852607188159,0.7449147392811841
1,15,0.0,0.5954451213725849,0.41159684403147284,0.5884031559685271
1,15,0.010526315789473684,0.6297764694690653,0.4004454530449444,0.5995545469550556
1,15,0.021052631578947368,0.6290656787467583,0.38890551141410296,0.6110944885858972
1,15,0.031578947368421054,0.6417513977538635,0.3836970397651281,0.616302960234872
1,15,0.042105263157894736,0.6424044987569593,0.37902341368665887,0.6209765863133411
1,15,0.05263157894736842,0.6465991720581459,0.3741690785203842,0.6258309214796157
1,15,0.06315789473684211,0.6538640008167961,0.36835452061494267,0.6316454793850573
1,15,0.07368421052631578,0.6605227208472941,0.3626656259486471,0.637334374051353
1,15,0.08421052631578947,0.6974749957207032,0.35772774375591776,0.6422722562440824
1,15,0.09473684210526316,0.6935331770981902,0.3547532835505587,0.6452467164494413
1,15,0.10526315789473684,0.6874156358668229,0.3404994356578406,0.6595005643421594
