Need,Greed,Run,Sigma_Index
0.11280068728522338,0.8871993127147767,11,18
0.10841924398625429,0.8915807560137459,11,19
0.10572164948453608,0.894278350515464,11,20
0.09106529209621993,0.9089347079037801,11,21
0.0739003436426117,0.9260996563573883,11,22
0.06010309278350516,0.9398969072164948,11,23
0.039896907216494845,0.9601030927835051,11,24
0.030395189003436428,0.9696048109965635,11,25
0.01972508591065292,0.9802749140893472,11,26
0.015240549828178693,0.9847594501718211,11,27
0.010292096219931272,0.9897079037800687,11,28
0.007027491408934708,0.9929725085910655,11,29
0.18926116838487975,0.8107388316151202,12,0
0.18238831615120274,0.8176116838487972,12,1
0.17486254295532647,0.8251374570446736,12,2
0.17350515463917526,0.8264948453608247,12,3
0.1686254295532646,0.8313745704467355,12,4
0.15960481099656357,0.8403951890034365,12,5
0.15378006872852235,0.8462199312714777,12,6
0.15281786941580755,0.8471821305841926,12,7
0.15237113402061858,0.8476288659793815,12,8
0.14580756013745705,0.8541924398625429,12,9
0.14149484536082474,0.8585051546391752,12,10
0.14018900343642612,0.859810996563574,12,11
0.1315635738831615,0.8684364261168384,12,12
0.12618556701030928,0.8738144329896906,12,13
0.12400343642611684,0.8759965635738832,12,14
0.1263573883161512,0.8736426116838488,12,15
0.1190721649484536,0.8809278350515465,12,16
0.11262886597938143,0.8873711340206186,12,17
0.110893470790378,0.8891065292096221,12,18
0.11302405498281787,0.8869759450171821,12,19
0.10453608247422679,0.8954639175257731,12,20
0.09331615120274914,0.906683848797251,12,21
0.07597938144329897,0.924020618556701,12,22
0.056907216494845356,0.9430927835051545,12,23
0.04001718213058419,0.9599828178694156,12,24
0.02723367697594502,0.9727663230240547,12,25
0.02,0.9799999999999999,12,26
0.015051546391752574,0.9849484536082475,12,27
0.01092783505154639,0.9890721649484536,12,28
0.007199312714776633,0.9928006872852234,12,29
0.19199312714776634,0.8080068728522337,13,0
0.1836426116838488,0.8163573883161512,13,1
0.17469072164948451,0.8253092783505155,13,2
0.17127147766323023,0.8287285223367697,13,3
0.1643470790378007,0.8356529209621993,13,4
0.158213058419244,0.8417869415807561,13,5
0.1568213058419244,0.8431786941580756,13,6
0.15367697594501717,0.8463230240549828,13,7
0.1452749140893471,0.8547250859106528,13,8
0.1440721649484536,0.8559278350515463,13,9
0.14195876288659795,0.8580412371134021,13,10
0.13824742268041237,0.8617525773195875,13,11
0.1336426116838488,0.8663573883161512,13,12
0.12824742268041237,0.8717525773195877,13,13
0.12278350515463916,0.8772164948453609,13,14
0.12080756013745705,0.8791924398625429,13,15
0.11615120274914091,0.8838487972508593,13,16
0.11670103092783506,0.883298969072165,13,17
0.11022336769759451,0.8897766323024058,13,18
0.10663230240549829,0.8933676975945019,13,19
